,blockNumber,gas,gasPrice,executionGas,callDataUsage,callDataLength,nonce,to,from
1836,15627845,63000,11292372071,63000,0,2,2710047,0x85B8bEac4A0b4E375f8A79463B983126e655bAdb,0xC098B2a3Aa256D2140208C3de6543aAEf5cd3A94
1837,15627845,193502,11017957024,193438,64,10,121,0x6140605Fa8CdeBe0e23a1e0F8ce041dD7d841627,0xb259d4e38789FBBD1482942BA2e7959Ef313ee30
1838,15627845,21000,10644197544,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x4F5d78CC41dC380fE7A862cb8DD4faC1Edd1cA22
1839,15627845,21000,10644197544,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x153Fd869b39CE543488B1bb9E5e5737b72a33bBb
1840,15627845,21000,10644197544,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x750bD63F8AD284A35970853F748A6798e57E27C1
1841,15627845,21000,10644197544,21000,0,2,1,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x09b61a61cA3F1d24715Df6D1959021E9A3412dAB
1842,15627845,21000,10644197544,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x3eEAa930183407cdB05c3Cb470E4eA050fed1845
1843,15627845,21000,10644197544,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x697595acA3674D4c714e2970a2c9FFAFAdD6Cb9B
1844,15627845,106000,10576950619,106000,0,2,109,0xCac0F1A06D3f02397Cfb6D7077321d73b504916e,0xA7201CDA5d825ffc74360E8CBe8Ee04D52a0f6F6
1845,15627845,21000,10246462550,21000,0,2,1,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x6185758CE3D460df6F97ed3E27185792B2cF0EF4
1846,15627845,21000,10246462550,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0x1ed513572F6494942b7bF1A809Be29d702B0a7Bc
1847,15627845,21000,10246462550,21000,0,2,0,0x4945cE2d1B5BD904CAc839b7FDAbAfd19Cab982b,0xa4AB5E0a6b55aA3f8c5E2c97a295549bCD497CE5
1848,15627845,143796,10076950619,143592,204,74,98,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0x1271F40Cf3d7229a874433331D11f0134b95c6C1
1849,15627845,330490,10076950619,327794,2696,714,40,0x86ca49D37015a8541642B1B5A90Af0115eC61994,0xbC44a5f0B5849f423e0cAB308472610159654E4B
1850,15627845,150756,10076950619,150692,64,10,5,0x65c2e54a4c75ff6da7b6B32369c1677250075fb2,0xAe38aE433Ad2C8276587ef704D5470B824956539
1851,15627845,155748,10076950619,155544,204,74,36,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0x0980C672196660DFC77959a6A99ddbD857274F2a
1852,15627845,144631,10076950619,144427,204,74,93,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0x539aEe394EDbe2aE6E537651dB0989a7aDaaA5fB
1853,15627845,21000,10030060799,21000,0,2,12,0xc93ABCE5639a9B874955D539618be63782a14703,0x12ecF171EEc3892a8A09a8DF55509704B296f670
1854,15627845,21000,10000000000,21000,0,2,31056,0xB9ce0eaA0a324a8945F799649e1172Af50d5965d,0x777d4627E31863b2a49e2985AF46525F21a9846C
1855,15627845,21000,10000000000,21000,0,2,2918,0x566e7C9Bf07E450021874846137e744E5970e3CA,0x35053Cc78A63C45715ec4BA3cc05be5EB62abCCb
1856,15627845,21000,9807713346,21000,0,2,458,0x37F92f5301645E4e5cD415148E9eA34069f587C3,0xd5e5d602aDb31A00D90FEa6d6CcA4d085C9252dc
1857,15627845,50000,9577950619,50000,0,2,57682,0x37dcD5687a82D57d963e84A1f2d7674d0900c2f2,0xe6f79f8B46b30f293cfBDe50eF787d2Fe0610782
1858,15627845,69913,9576950619,68969,944,138,2,0xa47c8bf37f92aBed4A126BDA807A7b7498661acD,0x34EDaC1B7556b1cB415a88bd02487e4F655Ed0DF
1859,15627845,21000,9576950619,21000,0,2,136,0x5B0B1DFD29c5e2304649726602DbEC55d55D169f,0xF5D0570A5F3B8F5a624012F2C7832dB521F49850
1860,15627845,21000,10185374423,21000,0,2,137,0xF8DDaFB7E6a398d2f050E36C98Ee2B549Eb90597,0xF5D0570A5F3B8F5a624012F2C7832dB521F49850
1861,15627845,56042,9576950619,55098,944,138,14134,0x1494CA1F11D487c2bBe4543E90080AeBa4BA3C2b,0xD54e4f8A55247487dd7C8c59f14EE5c0c2889477
1862,15627845,465396,9576950619,460724,4672,1162,24,0xe66B31678d6C16E9ebf358268a790B763C133750,0xB21a5Df68A5862AFA709f230F559BBA78734499f
1863,15627845,317070,9576950619,312338,4732,1162,3,0xe66B31678d6C16E9ebf358268a790B763C133750,0x34EDaC1B7556b1cB415a88bd02487e4F655Ed0DF
1864,15627845,464948,9576950619,458668,6280,1612,660,0x881D40237659C251811CEC9c364ef91dC08D300C,0x37B009b21260e07fe73AD2E5BEe98acb1C6B8B2a
1865,15627845,207128,9576950619,206532,596,138,4708688,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x28C6c06298d514Db089934071355E5743bf21d60
1866,15627845,207128,9576950619,207128,0,2,1679521,0xc8EB7334ee4FD57eeBE5E55d9B9211880bf92c80,0x4976A4A02f38326660D17bf34b431dC6e2eb2327
1867,15627845,207128,9576950619,207128,0,2,4232322,0x962c841CEE8a06054C4024Ca7EEB8d415611bc16,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d
1868,15627845,207128,9576950619,207128,0,2,4468934,0xA39B0EC4860C67505Af0bD627a92Ab9eD0651112,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549
1869,15627845,207128,9576950619,207128,0,2,3199168,0xaF39ad2a9976a774e6cCcA333202Ee2B84aAf69C,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976
1870,15627845,207128,9576950619,207128,0,2,3492268,0x9F11F164d598e59DA3d73F949e898177d278540B,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F
1871,15627845,207128,9576950619,207128,0,2,4708689,0x6EB7C7B8A4953F9ac495ee6d338019da1E1aa16a,0x28C6c06298d514Db089934071355E5743bf21d60
1872,15627845,169772,9576950619,169568,204,74,26,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0x56B9845aC2D821DD9D750D35461e25f80D3E9340
1873,15627845,72292,9576950619,71648,644,138,13,0xCd7492db29E2ab436e819b249452EE1bbDf52214,0x8106c51C57Cb806bCB720E9BF0AE8345813155Ad
1874,15627845,169772,9576950619,169568,204,74,5,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0x6De5C9a743CB0B0b359b43951e454B257b0AC689
1875,15627845,169772,9576950619,169568,204,74,27,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xC9c5e854deB950063070fa319a4836964EDb863b
1876,15627845,84711,9576950619,84271,440,138,73,0x94235659cF8b805B2c658f9ea2D6d6DDbb17C8d7,0xfCDc25ba0D9D9C16A40506802a50C6c0870d5BC6
1877,15627845,356939,9576950619,346863,10076,3282,64,0x1111111254fb6c44bAC0beD2854e76F90643097d,0xc8E063FF9881781156D550b304c79C3A4867CB7d
1878,15627845,100000,9576950619,99036,964,202,88933,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x3018018c44338B9728d02be12d632C6691E020d1
1879,15627845,169772,9576950619,169568,204,74,5,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xe165A89069605f01Ef51F75Cc6C7BeDceBcB7b16
1880,15627845,169772,9576950619,169568,204,74,5,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xB8a1e64faE3F1E5dD74b108Fb8Cd36257519A872
1881,15627845,169772,9576950619,169568,204,74,26,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xB94D904958af759dca801769f0B7b1C679f0d9aE
1882,15627845,21000,9576950619,21000,0,2,34052,0x40995fd172C745559432b1ed5E753Dcaaee9a94f,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1883,15627845,21000,9576950619,21000,0,2,34053,0x4fAb5B0771F12013Ab8D54E1822Fea8F48240f02,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1884,15627845,21000,9576950619,21000,0,2,34054,0x9140B03C504Ec92BD62f619f226daE8C17D61cc4,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1885,15627845,21000,9576950619,21000,0,2,34055,0x86dFDb7Aa4c560AFFBd686fF939b5C60425FbE28,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1886,15627845,21000,9576950619,21000,0,2,34056,0xf3Ac9Be9e56a9f0DCfe5C10D10D502E81Eb4fa80,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1887,15627845,21000,9576950619,21000,0,2,34057,0xe3792A9c235D434B702023b33F03C48C41631090,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1888,15627845,21000,9576950619,21000,0,2,34058,0xa5bbEb2bCE3B3035Df4Aa1DEF996532CA29179af,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1889,15627845,21000,9576950619,21000,0,2,34059,0xFe177011Cd1C75AD5467aaE5F10Ff260E67B3Bdc,0x126ACCDe9fA7cDc6Cc8dcaAe1f5071baAE8a732a
1890,15627845,42000,9576950619,42000,0,2,329516,0x81281C405F0CCFf718383C45B2068d46B0400d15,0x9430801EBAf509Ad49202aaBC5F5Bc6fd8A3dAf8
1891,15627845,117738,9576950619,117534,204,74,2285,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xED04d3792C439b8Af827B3e46EE626827De53Db5
1892,15627845,235564,9576950619,231960,3604,1162,185,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xb1e294784c75477333EA54C04D7DAb611fF76Dc9
1893,15627845,21000,9576950619,21000,0,2,2759936,0xAe31c0489D1b32F7d62435A6a93677d54d9B6bb8,0x267be1C1D684F78cb4F6a176C4911b741E4Ffdc0
1894,15627845,21000,9568296336,21000,0,2,146,0x6238872A0Bd9F0E19073695532a7Ed77ce93C69E,0x7e666c2F303B58796cAb1Ba0dd52120Eb8aFd17A
1895,15627845,275883,9568296336,273503,2380,586,45,0x53e0e51b5Ed9202110D7Ecd637A4581db8b9879F,0x0d9B3FEf8a3cd77Ba3d9d57ad9D15B76cdAe7cf2
1896,15627845,21000,9460000000,21000,0,2,0,0x6dfc34609a05bC22319fA4Cce1d1E2929548c0D7,0x7aBf7a4A6a59ac79104a2848BC3C80231bCe5226
1897,15627845,270754,9395252120,268534,2220,650,117896,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0x26bce6eCb5b10138e4bf14aC0ffcc8727FEF3B2e
1898,15627845,560531,9256950619,548723,11808,3914,289,0xDEF171Fe48CF0115B1d80b88dc8eAB59176FEe57,0x17D065070486Ca0fC8b4B382b946BE79Fb4fF10D
1899,15627845,324898,9228450619,324898,0,2,122588,0x1c8F6A5F009E051CaB9C3851ca2DA2c936b2775A,0x1c8F6A5F009E051CaB9C3851ca2DA2c936b2775A
1900,15627845,324794,9228450619,324794,0,2,119827,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456,0xeCa2e2D894D19778939bD4DfC34D2a3C45E96456
1901,15627845,600000,9136454746,598744,1256,330,42,0x89B5919bCD78363B15A9C4CC25E90eE49c9caCbE,0x56bC281227E6B2A1C4F000286d25108006A577F3
1902,15627845,55706,9126950619,54762,944,138,60,0xaaAEBE6Fe48E54f431b0C390CfaF0b017d09D42d,0x51Dd6D50C0C46564a792028FDDf10E61573c0630
1903,15627845,284737,9076950619,279921,4816,1546,184,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x6BfE59e8fEaDDfBdBb97F7Da8c6B4550a8bD4ffd
1904,15627845,148046,9076950619,141446,6600,1802,104,0x00000000006c3852cbEf3e08E8dF289169EdE581,0x3b6915847D3c961de0f8BF994BeBb84A0e2f4929
1905,15627845,21000,9076950619,21000,0,2,863,0x215D54D0B98840017dC4103bABECE6E79d924cCA,0xA9E37368004605E856991a0A21ac766703429BD5
1906,15627845,46083,9076950619,45595,488,138,2474,0x8A5Aa86f426919Bf5146C23Aed4e4Eb0CE742eFd,0xA17138c0675173B8Ea506Fb1b96FA754BC316cc2
1907,15627845,21000,9076950619,21000,0,2,200,0x4205b76aed697f30b07b815C87d8AEC7997f93b7,0x5bAB06Aab8aEcD0E60c8287391233F2285ad7071
1908,15627845,46145,9076950619,45573,572,138,2316,0x3a70B2C9d86Df638EcaC4053607C4c67b9cccE41,0x87CEF391361A4168148333332fBd5D2C621D3252
1909,15627845,123368,9076950619,122796,572,138,96,0x3819f64f282bf135d62168C1e513280dAF905e06,0x6103922E0AEb8a574e09aB549191e5997DC12207
1910,15627845,170689,9076950619,170485,204,74,23,0x7F9306FC1978938d5C1C57Bf6044dc67E07eeB8a,0xaC7bfAF518dF5Ed84d352691820fA223fd0853E0
1911,15627845,964350,9076950619,874794,89556,31058,126,0x00000000006c3852cbEf3e08E8dF289169EdE581,0x8e9575faA5Afb0c55CbE3056636e4fE733953C13
1912,15627845,546511,9076950619,542895,3616,1162,606,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x0254b349c49D1c3375453140Be3674C028C81251
1913,15627845,111881,9076950619,111053,828,266,1186,0x283Af0B28c62C092C9727F1Ee09c02CA627EB7F5,0xcCc78D2a72FA509F6e6834599f01Be5864351157
1914,15627845,56667,9076950619,55723,944,138,501,0xB97Ad583dacB8Bd46F75b3593c6eF2ec598Ef37e,0x2b20bE9b4f67101D23EA30C15071E4bC41F03898
1915,15627845,48897,9076950619,47953,944,138,1330,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x9a25d79AB755718e0b12BD3C927A010A543C2b31
1916,15627845,132505,9076950619,125921,6584,1698,311,0x00000000006c3852cbEf3e08E8dF289169EdE581,0x1bE7340d3067850824F54860aee9cb22ED78629e
1917,15627845,768644,9076950619,750980,17664,5642,28,0x0000000000c2d145a2526bD8C716263bFeBe1A72,0x9D606D13846861008e921A3C161395FE1AE5a155
1918,15627845,215918,9076950619,212266,3652,1162,696,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xf925AAc0A1ED544cfE4De58879ab2ffD4c72A009
1919,15627845,21000,9076950619,21000,0,2,69,0xEE4C722Da0aD1e2c4A2fe961E98dBc036Ff3197a,0xe3B703Ac71385C5Fee2244a49fd6D766BD233062
1920,15627845,118268,9076950619,116012,2256,650,27,0xC45f3c76FeeEa53aAE5AFA9b51F166E025145400,0xd67D5ed3a58b10fb6d468DB4718d4E9e8dF17419
1921,15627845,46160,9076950619,45672,488,138,634,0x8aE20BB9E02Bb7dB0669ba2232319A24D5856073,0x41df7Be8ff245E4fEE872C29bF8DBC1BA61E095e
1922,15627845,269640,9076950619,269340,300,74,75,0xc5DA1d9f361B5B9cd312ccF18C5c8F8eBe98eE61,0x5E96591aA52BDcD1C0d2ba2566e2d9490055dAcF
1923,15627845,351296,9076950619,347124,4172,1290,135,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x94F20436da7863b61f49f9E6a62b0033c2b2F7F3
1924,15627845,472000,9076950619,470728,1272,224,767,0x57C1e0C2ADf6EECDb135BcF9ec5F23b319be2c94,0xaF9Df30242b311F6C4C8F34A33adA2E783E74ADE
1925,15627845,429489,9076950619,429261,228,74,69,0x6c3810649c140d2f43Ec4D88B2f733e1375E4C74,0x06926D6F3812E34890f37ABDcE0A10a80af46f39
1926,15627845,55978,9076950619,55034,944,138,80,0xd4cB651749953988647eEE9b51DDB8DB5aeb3410,0x6db44a1B913B1Fb787Ee53Da3970CE7Fa0A8B7a4
1927,15627845,184335,9076950619,181131,3204,1034,5,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x26d91281e860E36bCEE5B86B29626219E7437821
1928,15627845,50000,9076950619,49308,692,138,191,0x1165Ce434377D9E0CafF79F9562B6cFC1C3d8Ea3,0x598E813106c2B87d7985Ad3bb83d4e14c1BF02AD
1929,15627845,183106,9076950619,180370,2736,650,29,0xfF20817765cB7f73d4bde2e66e067E58D11095C2,0xd90822d1D0668019Ece98e23e01c221886c21612
1930,15627845,46103,9076950619,45615,488,138,56,0x34Bc797F40Df0445c8429d485232874B15561728,0xB415541f923905B36B174A7ABf03Ad00539508A1
1931,15627845,61896,9076950619,60808,1088,138,7,0x5FDCCA53617f4d2b9134B29090C87D01058e27e9,0x702E9f185d6cDfD6b076d9Db3D10fBC27F75883c
1932,15627845,53945,9076950619,52993,952,202,1401,0x34913A375683474F0f3022655a07aa59cC848848,0x9d44C131E702AC25CEAD57943cEac7ecb35b7817
1933,15627845,21000,9076950619,21000,0,2,5,0x5A8A849A12242D804621Ef4d7e62F2d08104aA48,0xFE4E1E81081d7A351C3617626476cE571d10764E
1934,15627845,288189,9076950619,285841,2348,522,109,0x283Af0B28c62C092C9727F1Ee09c02CA627EB7F5,0x4D631b7130f4d6c46C5469d17D4B4aa9dE905378
1935,15627845,21000,9076950619,21000,0,2,291,0x424c0d0b13b9CEd6A5F0D8EEE1C1e0171857E98A,0x16612F2301A2a55c4D37C8ea295Ba7cB4071CD19
1936,15627845,245958,9076950619,242294,3664,1162,1146,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x1eaF03aF983d1e20B1BAb73964906c281e141D4f
1937,15627845,21000,9076950619,21000,0,2,219,0x5668F9a2E966E7A0d539dBd97be2DafBF53Cc6Ac,0x6432BD4d8C58526Ca2829b29736eA6ec76b71F27
1938,15627845,46194,9076950619,45706,488,138,797,0xbcE6D2aa86934AF4317AB8615F89E3F9430914Cb,0x28a0fb32Ae1190110800b4861eEe11Bf54FBBFF4
1939,15627845,60760,9076950619,59816,944,138,400,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x1CeD4e3900c73A54eD775ef2740a4e38aC5b54e2
1940,15627845,228160,9076950619,226924,1236,266,28,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xc01f46f418B9D9BACDCaf9453E8F0f1ca818C925
1941,15627845,87117,9076950619,86437,680,138,79,0xdA1E53E088023Fe4D1DC5a418581748f52CBd1b8,0x519264BDCe23319C3eBFeC6723492B9fb96DF76b
1942,15627845,202247,9076950619,196175,6072,1682,0,0x00000000006c3852cbEf3e08E8dF289169EdE581,0x6760c5069bA8B597092f0304fAA50A3230A96dEF
1943,15627845,150756,9076950619,150692,64,10,7,0x65c2e54a4c75ff6da7b6B32369c1677250075fb2,0x11198068ff34a9E8ed4ABF8AE6Dc09Ce4F4DE841
1944,15627845,740000,9076950619,729040,10960,2506,43766,0x5E3c7bdf06C35f88c6c0De739ed1c04767e330F9,0xB5b90F596341127dE460465dEA9b28b8a6Bd1984
1945,15627845,123784,9076950619,122816,968,330,637,0x4e32004D8b81847A670b4a1778ACe4dCF2bBA01E,0x0bd3292Ab67D05187f0087C2e0Ae010518D4E830
1946,15627845,212475,9076950619,208811,3664,1162,8019,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x8E0D1481Fa42e85b5C4ADA8b170Cc9E498FBc947
1947,15627845,46149,9076950619,45661,488,138,520,0x4287BD7cC2B4aa8650e2887055A4674759C216E2,0xe96DEcB942b8B5C6bd57f08F146fcA12772cb1ef
1948,15627845,44845,9076950619,43957,888,266,3,0xFF1F2B4ADb9dF6FC8eAFecDcbF96A2B351680455,0x323383EE38c1F9eA332b3a52ba3D2Ad683ee2b1c
1949,15627845,232609,9076950619,228981,3628,1162,13,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x236A1bdD6c66c0e8d199a82AC79efe9d170E33a4
1950,15627845,169480,9076950619,168008,1472,522,15,0xdd2a7Be69600F7237A09DA6785Fb4fc30437316C,0x0d179E97531C2ee1b289C047D398Ecd50E4a60f8
1951,15627845,1337110,9076950619,1330118,6992,2058,63,0x000000000000509081d6FCD3ee63e791aD1db763,0xb90Af6078C786462aeFC440B0fD7F80B9e2C7786
1952,15627845,689810,9076950619,686146,3664,1162,269,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0xfE598c8DBEA6d78Dd06AE537B8171695d075106E
1953,15627845,229521,9076950619,225869,3652,1162,64,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x30379F151e4FE4C50a3Fa15F797A34Db6374b10B
1954,15627845,312430,9041055943,306590,5840,1548,37,0x881D40237659C251811CEC9c364ef91dC08D300C,0x1f10F11365C571a921096Ade4b740593158BDFd0
1955,15627845,2000000,8958617298,1997952,2048,522,409,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0xC598DE2944734AF41EeB92dFD24Aac8803aDca0E
1956,15627845,21000,8915500000,21000,0,2,2,0x562680a4dC50ed2f14d75BF31f494cfE0b8D10a1,0xdf962dd1a32aEBbd7F8c2DFA12aE4364621638d3
1957,15627845,70000,8822164612,69392,608,138,520,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf5491f793D47A6Ea22f5e0B9AD3990CF66c4b40B
1958,15627845,50000,8699000000,49332,668,138,0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xe3C2Cd625F79c981f65B10C29c810dD18fb8621b
1959,15627845,120000,8576950619,119392,608,138,0,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x6520341A757310371085e3D8004C50ad1f3FFeFc
1960,15627845,21000,8576950619,21000,0,2,8344,0x4938df248CFd0F259c561Fa5c1d95Af32275DD8e,0x770E66bf008C0204a8231F4ea5C3Af12e5f580e4
1961,15627845,84000,8576950619,83392,608,138,24277,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xeA3d9B4743e20CE41777149A16e4eC97185d1487
1962,15627845,36027,8576950619,35751,276,74,15,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xd463632A0E8618995fe4c2809856E97d0E52C028
1963,15627845,21000,8576950619,21000,0,2,102634,0x56Aa3fe61A40d8D8d476253C47E488a26b507B36,0x2Db1D8CdF1Abe8C70b531a790CDf2FF38aecF652
1964,15627845,21000,8576950619,21000,0,2,15,0xAe31Ce872C5923e6229e5CdBf6f2c1a05e39ABEB,0x5DdbA4A2586Dc6Eb4393fdd30f6AD530a97685Ca
1965,15627845,113310,8576950619,113106,204,74,331,0x5D004ddB5D92938dAF8448b9eac1CaA593cd26Ca,0x26DC5D39Bd7A8bc2d792dcAAAC55FE6DCef25593
1966,15627845,396843,8576950619,393239,3604,1162,261,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x6F6d381EAA241A96dfA3816fCE8AAcB67D21Ba95
1967,15627845,113310,8576950619,113106,204,74,332,0x5D004ddB5D92938dAF8448b9eac1CaA593cd26Ca,0x26DC5D39Bd7A8bc2d792dcAAAC55FE6DCef25593
1968,15627845,56659,8576950619,55715,944,138,55,0xAD13C2a8d418d01F3236F4d8b9d724575a4e9d24,0xB5e47aF6038a24A54964b8D9411E2AbC66bd0222
1969,15627845,62507,8480000000,61863,644,138,31,0x514910771AF9Ca656af840dff83E8264EcF986CA,0xAFF9493Ac4A08480f2A6f600Fe8dD3B797b57e08
1970,15627845,147661,8375745197,147445,216,74,168,0x03893669C978033544a160718E3d1a3226845de6,0xCEF557e276AE24293904BA0F2bbbD1FBa8Ef3338
1971,15627845,662836,8312226570,655672,7164,1652,6570,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,0xA30622a0061513B1B6971307b66E8ba4c4F52f3c
1972,15627845,21000,8144197544,21000,0,2,13,0x974CaA59e49682CdA0AD2bbe82983419A2ECC400,0x00A4D0c83365E7b5fa1deAF5E27191E48249b41f
1973,15627845,150000,8101718836,149748,252,74,638774,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x55FE002aefF02F77364de339a1292923A15844B8
1974,15627845,258822,8058937112,255582,3240,1034,130,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x9AF085059D7C9e4B129F41DaCe749d15201fF504
1975,15627845,46157,8058937112,45669,488,138,71,0x79Aa05963c92A2a10d96bD840Eb5e73a1E675E92,0xD4C8811025d20C7E7219d0C4704AACbbd8bA9F4F
1976,15627845,244000,8058937112,243048,952,202,109,0xF59B70D31Dd2a7ce2FdFB0a9326988dF6cc58ec9,0x7fAeF9b8a8798c8EdaD02a3bbC9e627e5CD68AF8
1977,15627845,298225,8058937112,295429,2796,842,49,0x68b3465833fb72A70ecDF485E0e4C7bD8665Fc45,0x5fE50e298Ab5e216a5F473424EdE56Ae48790a0B
1978,15627845,88728,8058937112,88048,680,138,73,0xeD35af169aF46a02eE13b9d79Eb57d6D68C1749e,0xDCde4Ec1A00cceAB37237D06Fec20c2Dd5e84FC6
1979,15627845,180000,8000000000,179392,608,138,444360,0xaD22f63404f7305e4713CcBd4F296f34770513f4,0x48c04ed5691981C42154C6167398f95e8f38a7fF
1980,15627845,1583754,7771282210,1583410,344,138,19,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,0xab646C11a604E61B60C573e7B340bAAC93bE61fC
1981,15627845,324411,7764419574,159539,164872,20800,183241,0x5E4e65926BA27467555EB562121fac00D24E9dD2,0x6887246668a3b87F54DeB3b94Ba47a6f63F32985
1982,15627845,70000,7746462550,69056,944,138,8,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xBc2eF17D0243b9ddeeaB5C5C5E06E71c40f36313
1983,15627845,25106,7746462550,23282,1824,458,218,0xEfF92A263d31888d860bD50809A8D171709b7b1c,0xC3685D3B1e380677AbbD7d62EF32eaCa851C902C
1984,15627845,48518,7746462550,47530,988,202,890778,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x340d693ED55d7bA167D184ea76Ea2Fd092a35BDc
1985,15627845,191077,7746462550,190177,900,266,869,0xd588b586D61C826A0e87919b3D1a239206d58bf2,0x9FC319E0259DE9D57AAb2249e1792AB97Db3A901
1986,15627845,34881,7746462550,34321,560,138,24,0xf5b1Fd29d23e98Db2D9EBb8435E1082e3B38FB65,0x62B3B1BDf247a5624bC7e4B2Ecd4E16Ad926Ce50
1987,15627845,26000,7576950619,26000,0,2,12020,0xeBec795c9c8bBD61FFc14A6662944748F299cAcf,0xDAFEA492D9c6733ae3d56b7Ed1ADB60692c98Bc5
1988,15627846,634739,27819633000,618391,16348,4618,65,0x617Dee16B86534a5d792A4d7A62FB491B544111E,0x096Ff5Adf4176747017f20Ab4EAaB22f60A38E99
1989,15627846,55923,27000000000,54979,944,138,656,0xD309A8d0498Cc73f53481e46094DC0d3aaB0d9dd,0x00B81C48d7820d1AC0668eFc77a336811516463c
1990,15627846,276966,26533443312,274662,2304,650,96397,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xBbAD96336943A36E3e292D973B3382dd0bA4D1EF
1991,15627846,276942,26437389481,274638,2304,650,111040,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0x36a454aEF52938c8637CD4689B2980C1Cfd43389
1992,15627846,21014,26420451186,21014,0,2,134153,0x8e8f818d3371F797A2Db7eDB32803607c8b3c6A9,0x8e8f818d3371F797A2Db7eDB32803607c8b3c6A9
1993,15627846,257602,21909688882,256322,1280,264,12411,0xBEEFBaBEeA323F07c59926295205d3b7a17E8638,0xF92DC08D81900626aC56edf96E2f3802615605F1
1994,15627846,146694,15000000000,140222,6472,1738,247,0x00000000006c3852cbEf3e08E8dF289169EdE581,0x92e2316186d5406ba37193c054e0752de7b74a33
1995,15627846,70824,12788323105,69880,944,138,28,0x9431DE2DFE10BDB30995bd3791dE03a6c9570054,0x34b8404Bc449bFe7891C1Bd648d9559057Cc59F8
